"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FF",88,"2016-04-14","93.61     ","1.71","6.014","Corey Seager","608369","592662","Grounded Into DP","Ball","142.287   ","2110.404  ","-29.1     ","4.3       ","11","Corey Seager grounds into a double play, first baseman Paul Goldschmidt to shortstop Nick Ahmed to first baseman Paul Goldschmidt.   Howie Kendrick out at 2nd.  ","R ","L","L","LAD","ARI","B",3,4,0,0,2016,"6.42                  ","8.27                ","-1.971","3.496               ","null","null",435062,1,2,"bot","144.6700","168.3600","023314","2016-04-15T02:33:14Z","543302","427053","160414_193226","-12.16","-136.112            ","-3.71","12.11","28.49","-16.51","3.71","1.53","null","null","null","93.13","2154.00","6.07",446996
"FF",504,"2016-04-14","90.04     ","-1.834","5.728","Corey Seager","608369","501936","Groundout","In play, out(s)","242.902   ","2035.754  ","31.7      ","6.7       ","4 ","Corey Seager grounds out, second baseman Jean Segura to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","X",4,4,0,0,2016,"-9.42                 ","4.78                ","-0.693","2.633               ","null","null","null",0,8,"bot","148.2300","154.1200","043356","2016-04-15T04:33:56Z","543302","427053","160414_213302","6.12","-131.125            ","-3.41","-16.38","28.08","-23.79","3.64","1.60","149.85","89.48","-8.33               ","89.81","2056.00","6.20",446996
"FT",40,"2016-04-13","90.51     ","-2.478","5.625","Corey Seager","608369","523989","Groundout","In play, out(s)","247.646   ","1951.532  ","29.5      ","7.0       ","13","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","X",6,4,0,1,2016,"-9.31                 ","3.79                ","-0.906","1.99                ","null","null","null",1,1,"bot","106.6000","156.6600","022234","2016-04-14T02:22:34Z","456078","427192","160413_192140","7.26","-132.508            ","-4.63","-16.49","29.46","-25.40","3.64","1.60","148.14","79.21","6.38                ","91.31","1848.00","6.66","null"
"FF",39,"2016-04-13","96.14     ","-2.78","5.425","Corey Seager","608369","523989","Groundout","Called Strike","231.381   ","2488.598  ","42.4      ","5.2       ","13","Corey Seager grounds out, shortstop Nick Ahmed to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","S",6,4,0,0,2016,"-9.41                 ","7.48                ","-1.206","1.518               ","null","null","null",1,1,"bot","106.6000","156.6600","022217","2016-04-14T02:22:17Z","456078","427192","160413_192129","7.75","-139.997            ","-7.72","-18.76","30.20","-17.19","3.78","1.67","null","null","null","96.19","2275.00","6.31","null"
"FF",190,"2016-04-13","95.35     ","-2.672","5.63","Corey Seager","608369","523989","Groundout","Foul","232.399   ","2178.786  ","35.6      ","5.3       ","13","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","S",5,4,1,1,2016,"-8.44                 ","6.46                ","-0.911","2.123               ","null","null",400284,2,3,"bot","106.0900","170.9000","030813","2016-04-14T03:08:13Z","456078","427192","160413_200725","7.86","-139.352            ","-6.12","-16.58","31.53","-19.41","3.64","1.60","null","null","null","95.25","2238.00","6.12","null"
"FF",192,"2016-04-13","98.74     ","-2.732","5.514","Corey Seager","608369","523989","Groundout","Foul","220.507   ","1611.032  ","23.0      ","4.4       ","11","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","S",5,4,2,2,2016,"-4.96                 ","5.77                ","-1.089","2.926               ","null","null",400284,2,3,"bot","106.0900","170.9000","030912","2016-04-14T03:09:12Z","456078","427192","160413_200823","6.48","-143.421            ","-3.79","-10.35","32.93","-20.07","3.64","1.60","null","null","null","98.47","2195.00","6.28","null"
"SL",193,"2016-04-13","84.61     ","-2.599","5.643","Corey Seager","608369","523989","Groundout","Ball","88.604    ","1590.527  ","-22.6     ","9.6       ","13","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","B",5,4,2,2,2016,"8.81                  ","-0.26               ","-0.543","1.064               ","null","null",400284,2,3,"bot","106.0900","170.9000","030940","2016-04-14T03:09:40Z","456078","427192","160413_200851","2.22","-123.221            ","-4.43","13.51","25.24","-32.50","3.81","1.71","null","null","null","83.68","2237.00","5.82","null"
"FF",188,"2016-04-13","95.33     ","-2.419","5.784","Corey Seager","608369","523989","Groundout","Foul","229.154   ","2355.516  ","39.2      ","5.0       ","5 ","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","S",5,4,0,0,2016,"-8.66                 ","7.45                ","-0.21","2.39                ","null","null",400284,2,3,"bot","106.0900","170.9000","030721","2016-04-14T03:07:21Z","456078","427192","160413_200632","9.17","-138.679            ","-6.16","-17.03","27.97","-17.45","3.64","1.60","null","null","null","95.32","2069.00","6.21","null"
"CH",189,"2016-04-13","88.98     ","-2.637","5.764","Corey Seager","608369","523989","Groundout","Ball","239.468   ","2152.352  ","33.0      ","6.7       ","13","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","B",5,4,0,1,2016,"-9.67                 ","5.66                ","-1.668","0.883               ","null","null",400284,2,3,"bot","106.0900","170.9000","030747","2016-04-14T03:07:47Z","456078","427192","160413_200658","5.71","-129.605            ","-8.16","-16.56","25.25","-22.41","3.78","1.67","null","null","null","89.29","2062.00","6.38","null"
"SL",191,"2016-04-13","87.05     ","-2.102","5.702","Corey Seager","608369","523989","Groundout","Ball In Dirt","75.346    ","417.651   ","-8.1      ","8.7       ","14","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","B",5,4,1,2,2016,"2.18                  ","-0.61               ","1.284","0.376               ","null","null",400284,2,3,"bot","106.0900","170.9000","030847","2016-04-14T03:08:47Z","456078","427192","160413_200755","7.76","-126.743            ","-6.69","3.53","26.56","-33.10","3.67","1.64","null","null","null","86.09","0.00","5.77","null"
"FF",194,"2016-04-13","98.32     ","-2.447","5.629","Corey Seager","608369","523989","Groundout","In play, out(s)","223.317   ","2603.985  ","46.8      ","4.3       ","13","Corey Seager grounds out, third baseman Jake Lamb to first baseman Paul Goldschmidt.  ","R ","L","R","LAD","ARI","X",5,4,3,2,2016,"-8.53                 ","9.01                ","-0.968","2.618               ","null","null",400284,2,3,"bot","106.0900","170.9000","031009","2016-04-14T03:10:09Z","456078","427192","160413_200915","7.29","-143.068            ","-6.10","-17.62","34.16","-13.49","3.64","1.60","122.64","100.23","0.35                ","98.03","2454.00","6.28","null"
"FF",321,"2016-04-13","93.35     ","-2.51","5.546","Corey Seager","608369","523989","Forceout","In play, run(s)","229.972   ","2566.387  ","41.8      ","5.4       ","13","Dodgers challenged (force play), call on the field was upheld: Corey Seager grounds into a force out, second baseman Jean Segura to shortstop Nick Ahmed.   Joc Pederson scores.    Chase Utley out at 2nd.  Corey Seager advances to 1st, on a missed catch error by first baseman Paul Goldschmidt, assist to shortstop Nick Ahmed.  ","R ","L","R","LAD","ARI","X",4,4,0,0,2016,"-9.85                 ","8.23                ","-0.286","1.512               ",592626,"null",400284,1,5,"bot","134.5200","159.2100","035554","2016-04-14T03:55:54Z","456078","427192","160413_205112","9.39","-135.711            ","-7.69","-18.38","29.45","-16.73","3.64","1.60","131.13","82.26","-4.24               ","93.01","2045.00","6.25","null"
"FF",444,"2016-04-13","95.05     ","-1.905","6.022","Corey Seager","608369","545332","Strikeout","Foul","205.305   ","2658.842  ","39.1      ","3.0       ","6 ","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,0,2016,"-5.64                 ","11.89               ","0.414","2.866               ","null",400284,"null",0,7,"bot","0.0000","0.0000","043449","2016-04-14T04:34:49Z","456078","427192","160413_213401","8.31","-138.434            ","-6.90","-10.85","33.50","-9.24","3.64","1.60","null","null","null","94.34","2176.00","6.14","null"
"FF",442,"2016-04-13","95.33     ","-2.128","5.983","Corey Seager","608369","545332","Strikeout","Ball","210.062   ","2120.199  ","30.9      ","3.9       ","11","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","B",0,0,0,0,2016,"-5.26                 ","9.05                ","-1.623","3.352               ","null",400284,"null",0,7,"bot","0.0000","0.0000","043406","2016-04-14T04:34:06Z","456078","427192","160413_213318","3.24","-138.984            ","-4.51","-10.18","34.50","-14.60","3.79","1.69","null","null","null","94.29","2168.00","5.89","null"
"FF",443,"2016-04-13","94.46     ","-2.061","5.945","Corey Seager","608369","545332","Strikeout","Ball","225.087   ","2488.665  ","42.2      ","5.0       ","13","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","B",0,0,1,0,2016,"-8.76                 ","8.7                 ","-1.477","2.081               ","null",400284,"null",0,7,"bot","0.0000","0.0000","043428","2016-04-14T04:34:28Z","456078","427192","160413_213339","4.66","-137.205            ","-7.58","-16.67","30.97","-15.56","3.81","1.68","null","null","null","93.73","2199.00","6.15","null"
"FF",445,"2016-04-13","94.83     ","-2.067","6.034","Corey Seager","608369","545332","Strikeout","Called Strike","205.792   ","2153.710  ","28.3      ","3.6       ","11","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,1,2016,"-4.6                  ","9.47                ","-1.185","2.828               ","null",400284,"null",0,7,"bot","0.0000","0.0000","043513","2016-04-14T04:35:13Z","456078","427192","160413_213425","4.04","-137.998            ","-6.24","-8.91","29.05","-13.73","3.76","1.65","null","null","null","93.91","2157.00","5.73","null"
"FF",446,"2016-04-13","94.47     ","-2.017","6.014","Corey Seager","608369","545332","Strikeout","Swinging Strike","203.030   ","2175.948  ","26.5      ","3.4       ","11","Corey Seager strikes out swinging.  ","R ","L","R","LAD","ARI","S",0,0,2,2,2016,"-4.21                 ","9.87                ","-1.132","2.899               ","null",400284,"null",0,7,"bot","0.0000","0.0000","043536","2016-04-14T04:35:36Z","456078","427192","160413_213446","3.89","-137.645            ","-6.04","-8.08","30.83","-13.18","3.64","1.60","null","null","null","93.63","2145.00","5.81","null"
"SL",116,"2016-04-12","78.09     ","2.465","5.958","Corey Seager","608369","571578","Lineout","Swinging Strike","251.495   ","427.546   ","7.1       ","9.8       ","8 ","Corey Seager lines out to right fielder David Peralta.   Howie Kendrick to 3rd.  ","R ","L","L","LAD","ARI","S",9,3,0,0,2016,"-2.43                 ","0.76                ","0.147","2.031               ","null",435062,572204,0,2,"bot","187.2500","101.7300","205244","2016-04-12T20:52:44Z","456078","511890","160412_135238","-4.50","-114.076            ","-1.91","-3.19","21.82","-31.11","3.64","1.60","null","null","null","77.87","0.00","6.09",446968
"SL",117,"2016-04-12","81.29     ","2.384","5.859","Corey Seager","608369","571578","Lineout","In play, out(s)","241.922   ","778.459   ","12.5      ","8.7       ","5 ","Corey Seager lines out to right fielder David Peralta.   Howie Kendrick to 3rd.  ","R ","L","L","LAD","ARI","X",9,3,0,1,2016,"-3.98                 ","2.07                ","-0.133","2.439               ","null",435062,572204,0,2,"bot","187.2500","101.7300","205314","2016-04-12T20:53:14Z","456078","511890","160412_135304","-4.68","-119.067            ","-1.76","-5.64","25.78","-29.17","3.64","1.60","333.43","93.90","24.39               ","81.01","0.00","6.05",446968
"FF",239,"2016-04-12","92.18     ","2.108","5.806","Corey Seager","608369","571578","Walk","Foul","158.725   ","1674.067  ","-13.0     ","4.3       ","3 ","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,1,1,2016,"3.1                   ","7.91                ","0.264","2.988               ","null","null","null",2,4,"bot","0.0000","0.0000","212928","2016-04-12T21:29:28Z","456078","511890","160412_142913","-5.95","-134.628            ","-4.12","5.64","31.46","-17.70","3.64","1.60","null","null","null","92.82","2352.00","6.62",446968
"SL",240,"2016-04-12","83.78     ","2.218","5.704","Corey Seager","608369","571578","Walk","Ball","299.969   ","431.522   ","6.7       ","9.2       ","13","Corey Seager walks.  ","R ","L","L","LAD","ARI","B",0,0,1,2,2016,"-2.06                 ","-1.24               ","-0.708","1.084               ","null","null","null",2,4,"bot","0.0000","0.0000","212938","2016-04-12T21:29:38Z","456078","511890","160412_142931","-6.44","-122.092            ","-4.17","-3.15","21.46","-33.99","3.69","1.60","null","null","null","84.23","0.00","6.27",446968
"SL",242,"2016-04-12","80.23     ","2.558","5.741","Corey Seager","608369","571578","Walk","Foul","250.092   ","407.085   ","6.9       ","9.1       ","9 ","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,3,2,2016,"-2.21                 ","0.75                ","0.454","2.02                ","null","null","null",2,4,"bot","0.0000","0.0000","213015","2016-04-12T21:30:15Z","456078","511890","160412_143004","-4.22","-117.538            ","-1.96","-3.10","21.73","-31.05","3.64","1.60","null","null","null","80.26","0.00","5.99",446968
"FF",243,"2016-04-12","92.53     ","2.068","5.797","Corey Seager","608369","571578","Walk","Foul","166.177   ","1700.270  ","-6.6      ","3.9       ","11","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,3,2,2016,"2.03                  ","8.21                ","-1.142","2.682               ","null","null","null",2,4,"bot","0.0000","0.0000","213035","2016-04-12T21:30:35Z","456078","511890","160412_143029","-9.28","-134.585            ","-5.17","3.77","25.75","-16.86","3.64","1.60","null","null","null","93.10","2434.00","6.42",446968
"FF",244,"2016-04-12","93.28     ","2.195","5.851","Corey Seager","608369","571578","Walk","Foul","150.436   ","1900.052  ","-21.4     ","4.1       ","11","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,3,2,2016,"4.65                  ","8.16                ","-0.783","2.789               ","null","null","null",2,4,"bot","0.0000","0.0000","213056","2016-04-12T21:30:56Z","456078","511890","160412_143051","-9.64","-135.575            ","-5.13","8.76","26.35","-16.73","3.64","1.60","null","null","null","94.05","2380.00","6.52",446968
"FF",237,"2016-04-12","92.82     ","2.05","5.85","Corey Seager","608369","571578","Walk","Ball","149.924   ","1941.323  ","-21.4     ","4.1       ","11","Corey Seager walks.  ","R ","L","L","LAD","ARI","B",0,0,0,0,2016,"4.92                  ","8.45                ","-1.264","3.521               ","null","null","null",2,4,"bot","0.0000","0.0000","212901","2016-04-12T21:29:01Z","456078","511890","160412_142849","-10.53","-135.084            ","-3.10","9.06","30.40","-16.53","3.80","1.73","null","null","null","93.16","2362.00","6.51",446968
"SL",238,"2016-04-12","79.80     ","2.654","5.87","Corey Seager","608369","571578","Walk","Called Strike","198.802   ","1062.124  ","7.5       ","7.3       ","14","Corey Seager walks.  ","R ","L","L","LAD","ARI","S",0,0,1,0,2016,"-1.99                 ","5.78                ","0.848","1.942               ","null","null","null",2,4,"bot","0.0000","0.0000","212906","2016-04-12T21:29:06Z","456078","511890","160412_142900","-3.56","-116.07             ","-3.81","-2.74","19.41","-24.13","3.70","1.63","null","null","null","79.40","1171.00","5.86",446968
