"pitch_type","pitch_id","game_date","start_speed","x0","z0","player_name","batter","pitcher","events","description","spin_dir","spin_rate","break_angle","break_length","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","px","pz","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs","tfs_zulu","catcher","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","hit_speed","hit_angle","effective_speed","release_spin_rate","release_extension","game_pk"
"FT",117,"2010-09-06","93.3      ","-1.091","6.096","Brad Ausmus","110385","431162","Groundout","Foul","234.084   ","2145.381  ","35.0      ","5.5       ","12","Brad Ausmus grounds out, shortstop Miguel Tejada to first baseman Adrian Gonzalez.  ","R ","R","R","SD ","LAD","S",6,4,1,2,2010,"-8.74                 ","6.29                ","0.51","3.779               ","null","null","null",0,3,"top","114.4600","146.5900","223836","2010-09-07T02:38:36Z","460026","427552","100906_194121","7.35","-136.68             ","-2.45","-16.37","32.94","-20.32","null","null","null","null","null","null","null","null",265864
"SL",116,"2010-09-06","86.8      ","-1.181","5.985","Brad Ausmus","110385","431162","Groundout","Ball","170.426   ","1341.691  ","-7.9      ","5.4       ","14","Brad Ausmus grounds out, shortstop Miguel Tejada to first baseman Adrian Gonzalez.  ","R ","R","R","SD ","LAD","B",6,4,0,2,2010,"1.18                  ","6.98                ","1.439","2.043               ","null","null","null",0,3,"top","114.4600","146.5900","223819","2010-09-07T02:38:19Z","460026","427552","100906_194104","6.21","-127.01             ","-5.83","1.95","23.67","-20.59","null","null","null","null","null","null","null","null",265864
"CU",118,"2010-09-06","78.7      ","-1.239","6.134","Brad Ausmus","110385","431162","Groundout","Foul","71.205    ","1755.507  ","-20.2     ","12.2      ","14","Brad Ausmus grounds out, shortstop Miguel Tejada to first baseman Adrian Gonzalez.  ","R ","R","R","SD ","LAD","S",6,4,1,2,2010,"10.01                 ","-3.46               ","1.126","1.801               ","null","null","null",0,3,"top","114.4600","146.5900","223857","2010-09-07T02:38:57Z","460026","427552","100906_194142","2.42","-115.46             ","-1.68","13.23","25.69","-36.68","null","null","null","null","null","null","null","null",265864
"FF",119,"2010-09-06","92.7      ","-1.171","6.113","Brad Ausmus","110385","431162","Groundout","In play, out(s)","207.597   ","2234.360  ","31.1      ","3.9       ","11","Brad Ausmus grounds out, shortstop Miguel Tejada to first baseman Adrian Gonzalez.  ","R ","R","R","SD ","LAD","X",6,4,1,2,2010,"-5.2                  ","9.9                 ","-0.89","2.557               ","null","null","null",0,3,"top","114.4600","146.5900","223920","2010-09-07T02:39:20Z","460026","427552","100906_194203","2.56","-135.80             ","-6.98","-9.69","30.26","-13.64","null","null","null","null","null","null","null","null",265864
"SL",143,"2010-08-29","82.3      ","-1.983","6.554","Brad Ausmus","110385","434628","Groundout","In play, out(s)","30.659    ","887.039   ","-6.2      ","10.4      ","2 ","Brad Ausmus grounds out, shortstop Troy Tulowitzki to first baseman Todd Helton.  ","R ","R","R","COL","LAD","X",6,4,0,1,2010,"2.5                   ","-4.26               ","-0.229","3.027               ","null","null","null",1,3,"top","114.4600","155.6200","155314","2010-08-29T19:53:14Z","455104","427058","100829_135636","3.43","-120.66             ","-0.46","3.76","18.72","-38.52","null","null","null","null","null","null","null","null",265755
"FF",142,"2010-08-29","94.9      ","-1.729","6.362","Brad Ausmus","110385","434628","Groundout","Called Strike","185.864   ","1242.299  ","-.6       ","4.5       ","14","Brad Ausmus grounds out, shortstop Troy Tulowitzki to first baseman Todd Helton.  ","R ","R","R","COL","LAD","S",6,4,0,0,2010,"-0.62                 ","5.98                ","0.833","2.549               ","null","null","null",1,3,"top","114.4600","155.6200","155301","2010-08-29T19:53:01Z","455104","427058","100829_135623","7.27","-138.85             ","-6.79","-1.22","28.96","-20.35","null","null","null","null","null","null","null","null",265755
"FF",316,"2010-08-29","94.6      ","-1.88","6.229","Brad Ausmus","110385","434628","Lineout","In play, out(s)","204.054   ","1432.072  ","11.9      ","4.3       ","6 ","Brad Ausmus lines out to first baseman Todd Helton.  ","R ","R","R","COL","LAD","X",3,3,1,1,2010,"-2.8                  ","6.24                ","0.361","2.339               ","null",425206,"null",1,5,"top","148.5900","164.6600","163928","2010-08-29T20:39:28Z","455104","427058","100829_144249","7.19","-138.33             ","-7.16","-5.57","23.64","-19.71","null","null","null","null","null","null","null","null",265755
"FF",315,"2010-08-29","93.7      ","-1.843","6.205","Brad Ausmus","110385","434628","Lineout","Ball","203.714   ","1190.580  ","7.6       ","4.8       ","12","Brad Ausmus lines out to first baseman Todd Helton.  ","R ","R","R","COL","LAD","B",3,3,0,1,2010,"-2.33                 ","5.27                ","1.032","2.744               ","null",425206,"null",1,5,"top","148.5900","164.6600","163903","2010-08-29T20:39:03Z","455104","427058","100829_144225","8.67","-137.01             ","-5.43","-4.52","24.59","-21.88","null","null","null","null","null","null","null","null",265755
"FF",314,"2010-08-29","94.0      ","-2.05","6.326","Brad Ausmus","110385","434628","Lineout","Foul","202.650   ","1351.138  ","9.9       ","4.5       ","11","Brad Ausmus lines out to first baseman Todd Helton.  ","R ","R","R","COL","LAD","S",3,3,0,0,2010,"-2.56                 ","6.1                 ","-0.138","3.697               ","null",425206,"null",1,5,"top","148.5900","164.6600","163837","2010-08-29T20:38:37Z","455104","427058","100829_144158","6.11","-137.68             ","-3.42","-4.94","29.31","-20.34","null","null","null","null","null","null","null","null",265755
"FF",450,"2010-08-29","89.6      ","2.46","6.621","Brad Ausmus","110385","519186","Walk","Called Strike","142.504   ","1982.259  ","-26.4     ","4.9       ","8 ","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","S",0,0,1,0,2010,"6.14                  ","7.96                ","0.13","2.001               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171735","2010-08-29T21:17:35Z","455104","427058","100829_152057","-8.16","-130.87             ","-8.60","10.89","21.97","-17.99","null","null","null","null","null","null","null","null",265755
"CH",453,"2010-08-29","81.9      ","2.419","6.415","Brad Ausmus","110385","519186","Walk","Ball","73.345    ","1267.916  ","-12.8     ","10.2      ","13","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","B",0,0,1,2,2010,"6.92                  ","-2.12               ","-1.385","2.086               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171840","2010-08-29T21:18:40Z","455104","427058","100829_152202","-11.10","-119.61             ","-2.77","10.02","23.41","-35.17","null","null","null","null","null","null","null","null",265755
"CH",451,"2010-08-29","82.9      ","2.398","6.503","Brad Ausmus","110385","519186","Walk","Swinging Strike","109.896   ","1950.838  ","-27.3     ","8.2       ","6 ","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","S",0,0,1,1,2010,"10.14                 ","3.62                ","0.448","2.328               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171757","2010-08-29T21:17:57Z","455104","427058","100829_152119","-7.88","-121.19             ","-4.53","15.32","20.16","-26.63","null","null","null","null","null","null","null","null",265755
"FF",455,"2010-08-29","90.2      ","2.486","6.497","Brad Ausmus","110385","519186","Walk","Ball","140.050   ","2090.448  ","-30.2     ","5.0       ","14","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","B",0,0,3,2,2010,"6.85                  ","8.14                ","1.143","2.049               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171919","2010-08-29T21:19:19Z","455104","427058","100829_152239","-5.85","-131.87             ","-8.27","12.20","25.09","-17.61","null","null","null","null","null","null","null","null",265755
"FF",454,"2010-08-29","91.8      ","2.057","6.517","Brad Ausmus","110385","519186","Walk","Ball","138.543   ","1927.155  ","-27.0     ","5.0       ","8 ","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","B",0,0,2,2,2010,"6.4                   ","7.21                ","0.037","1.889               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171859","2010-08-29T21:18:59Z","455104","427058","100829_152221","-7.59","-134.07             ","-8.77","11.79","25.70","-18.83","null","null","null","null","null","null","null","null",265755
"FF",449,"2010-08-29","89.6      ","2.293","6.832","Brad Ausmus","110385","519186","Walk","Ball","146.090   ","1754.136  ","-19.6     ","4.8       ","11","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","B",0,0,0,0,2010,"5.01                  ","7.41                ","-1.01","3.756               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171720","2010-08-29T21:17:20Z","455104","427058","100829_152042","-10.29","-130.93             ","-4.35","8.83","23.56","-19.04","null","null","null","null","null","null","null","null",265755
"FF",452,"2010-08-29","91.3      ","2.042","6.576","Brad Ausmus","110385","519186","Walk","Foul","147.965   ","1989.368  ","-23.9     ","4.4       ","4 ","Brad Ausmus walks.    Jamey Carroll to 2nd.  ","R ","R","L","COL","LAD","S",0,0,1,2,2010,"5.33                  ","8.47                ","-0.633","2.273               ",425766,"null",425206,1,6,"top","0.0000","0.0000","171819","2010-08-29T21:18:19Z","455104","427058","100829_152141","-8.91","-133.30             ","-8.22","9.70","25.59","-16.68","null","null","null","null","null","null","null","null",265755
"FF",600,"2010-08-29","95.0      ","-2.511","6.127","Brad Ausmus","110385","279571","Walk","Ball","192.617   ","1663.397  ","6.7       ","3.7       ","14","Brad Ausmus walks.  ","R ","R","R","COL","LAD","B",0,0,0,0,2010,"-1.74                 ","7.75                ","0.237","1.701               ","null",425206,"null",1,8,"top","0.0000","0.0000","180029","2010-08-29T22:00:29Z","455104","427058","100829_160351","8.23","-138.73             ","-9.23","-3.48","24.25","-16.65","null","null","null","null","null","null","null","null",265755
"FF",601,"2010-08-29","93.5      ","-2.386","6.187","Brad Ausmus","110385","279571","Walk","Ball","189.867   ","1441.054  ","2.7       ","4.2       ","14","Brad Ausmus walks.  ","R ","R","R","COL","LAD","B",0,0,1,0,2010,"-1.2                  ","6.86                ","0.722","2.198               ","null",425206,"null",1,8,"top","0.0000","0.0000","180046","2010-08-29T22:00:46Z","455104","427058","100829_160408","8.90","-136.57             ","-7.42","-2.33","22.71","-18.81","null","null","null","null","null","null","null","null",265755
"FF",602,"2010-08-29","94.1      ","-2.489","6.125","Brad Ausmus","110385","279571","Walk","Called Strike","208.430   ","1181.593  ","9.6       ","4.9       ","8 ","Brad Ausmus walks.  ","R ","R","R","COL","LAD","S",0,0,2,0,2010,"-2.73                 ","5.0                 ","0.178","2.043               ","null",425206,"null",1,8,"top","0.0000","0.0000","180105","2010-08-29T22:01:05Z","455104","427058","100829_160427","8.28","-137.56             ","-7.11","-5.33","24.49","-22.32","null","null","null","null","null","null","null","null",265755
"FF",603,"2010-08-29","94.6      ","-2.453","6.13","Brad Ausmus","110385","279571","Walk","Ball","199.160   ","1551.998  ","8.6       ","4.1       ","14","Brad Ausmus walks.  ","R ","R","R","COL","LAD","B",0,0,2,1,2010,"-2.46                 ","7.03                ","1.458","1.897               ","null",425206,"null",1,8,"top","0.0000","0.0000","180126","2010-08-29T22:01:26Z","455104","427058","100829_160448","11.63","-137.95             ","-8.33","-4.84","23.90","-18.23","null","null","null","null","null","null","null","null",265755
"FF",604,"2010-08-29","93.8      ","-2.59","6.145","Brad Ausmus","110385","279571","Walk","Ball","210.370   ","1347.264  ","12.9      ","4.8       ","8 ","Brad Ausmus walks.  ","R ","R","R","COL","LAD","B",0,0,3,1,2010,"-3.31                 ","5.61                ","-0.201","1.614               ","null",425206,"null",1,8,"top","0.0000","0.0000","180153","2010-08-29T22:01:53Z","455104","427058","100829_160514","7.70","-137.09             ","-8.49","-6.44","24.29","-21.19","null","null","null","null","null","null","null","null",265755
"SI",743,"2010-08-29","91.5      ","-2.785","5.398","Brad Ausmus","110385","434718","Groundout","Called Strike","235.789   ","1652.529  ","24.1      ","5.9       ","5 ","Brad Ausmus grounds out, second baseman Eric Young to first baseman Todd Helton.  ","R ","R","R","COL","LAD","S",4,4,0,0,2010,"-6.91                 ","4.65                ","-0.192","2.788               ","null","null","null",2,9,"top","136.5500","168.6700","183857","2010-08-29T22:38:57Z","455104","427058","100829_164219","9.25","-133.84             ","-2.46","-12.61","27.11","-23.60","null","null","null","null","null","null","null","null",265755
"SL",746,"2010-08-29","83.8      ","-2.595","5.633","Brad Ausmus","110385","434718","Groundout","In play, out(s)","77.400    ","268.924   ","-5.8      ","8.5       ","12","Brad Ausmus grounds out, second baseman Eric Young to first baseman Todd Helton.  ","R ","R","R","COL","LAD","X",4,4,0,2,2010,"1.43                  ","-0.37               ","0.828","2.607               ","null","null","null",2,9,"top","136.5500","168.6700","184010","2010-08-29T22:40:10Z","455104","427058","100829_164331","7.91","-122.66             ","-0.71","2.22","19.36","-32.67","null","null","null","null","null","null","null","null",265755
"SI",744,"2010-08-29","91.1      ","-2.627","5.415","Brad Ausmus","110385","434718","Groundout","Swinging Strike","233.440   ","1161.902  ","15.4      ","5.9       ","6 ","Brad Ausmus grounds out, second baseman Eric Young to first baseman Todd Helton.  ","R ","R","R","COL","LAD","S",4,4,0,1,2010,"-4.62                 ","3.39                ","0.297","2.403               ","null","null","null",2,9,"top","136.5500","168.6700","183927","2010-08-29T22:39:27Z","455104","427058","100829_164249","9.40","-133.17             ","-3.18","-8.57","20.01","-25.82","null","null","null","null","null","null","null","null",265755
"SI",745,"2010-08-29","93.7      ","-2.71","5.54","Brad Ausmus","110385","434718","Groundout","Foul","235.632   ","1429.163  ","21.8      ","5.5       ","1 ","Brad Ausmus grounds out, second baseman Eric Young to first baseman Todd Helton.  ","R ","R","R","COL","LAD","S",4,4,0,2,2010,"-5.69                 ","3.85                ","-0.678","2.855               ","null","null","null",2,9,"top","136.5500","168.6700","183948","2010-08-29T22:39:48Z","455104","427058","100829_164310","7.61","-137.17             ","-2.88","-11.15","22.01","-24.55","null","null","null","null","null","null","null","null",265755
"SL",96,"2010-08-26","86.0      ","-0.431","6.075","Brad Ausmus","110385","451596","Single","In play, no out","226.601   ","346.341   ","3.6       ","7.7       ","5 ","Brad Ausmus singles on a line drive to left fielder Ryan Braun.  ","R ","R","R","MIL","LAD","X",7,3,1,1,2010,"-1.35                 ","1.23                ","-0.054","2.477               ","null","null","null",2,2,"top","78.3100","99.4000","143855","2010-08-26T18:38:55Z","518960","482641","100826_133810","1.38","-126.08             ","-2.94","-2.19","24.35","-30.11","null","null","null","null","null","null","null","null",265714
