Name,ID#
Ted Goulait,1004899
George Harper,1005377
Ed Kinsella,1006950
Henry Thielman,1012954
Hy Vandenberg,1013349
Bill Edgerton,1003673
Jeff Mutis,1009412
George Spencer,1012322
Bud Thomas,1012966
Jimmy McAleer,1008322
Jose DeLeon,1003168
Euel Moore,1009105
Cesar Jimenez,3762
Les Straker,1012593
Luis Tiant,1013054
Earl Moseley,1009239
Cory Rasmus,2413
Bill Barrett,1000592
Les Walrond,1735
Ewell Blackwell,1001013
Joe Stanka,1012407
Bill Casey,1002034
Jason Isringhausen,1158
Don Durham,1003588
Scott Eyre,1300
Ed Gill,1004711
Pete Ladd,1007245
Youngy Johnson,1006514
Tommy Warren,1013642
Jim Walkup,1013540
David Cone,1680
Charlie Jackson,1006291
Con Lucid,1007811
Jim Heise,1005601
Jim Golden,1004804
Jared Fernandez,324
Eddie Lake,1007260
Terry Bross,1001481
Adam Ottavino,1247
Hansel Robles,11801
Norm Angelini,1000268
Alex Herrera,1505
Chris Beasley,1000725
Steve Shifflett,1011896
Ramon Fermin,1003992
Brent Leach,4576
Jim Mann,566
Ernie Rudolph,1011287
Bob Friend,1004355
Trey Hodges,1608
Dutch Dietz,1003291
Oyster Burns,1001716
Larry Thomas,1012983
Ed Hanyzewski,1005336
Jack Egbert,7487
Chris Michalak,1415
Ryan Reid,9385
Edgar (EE) Smith,1012129
Jerry Nops,1009624
Tony Pierce,1010333
Dave Davenport,1003016
Miguel Batista,46
Bryan Rekar,625
Jeriome Robertson,1619
Jake Smith,1012158
Lou Bauer,1000680
Doug Bird,1000976
Clayton Mortensen,3166
Doug Gallagher,1004449
Bill Nagel,1009434
Chili Davis,1003041
Jason Grilli,521
Slick Castleman,1002075
Manuel Barrios,1000605
Crese Heismann,1005604
John Milligan,1008945
Johnny Lanning,1007328
Oscar Estrada,1003844
Bill Donovan,1003394
Davy Force,1004213
Lerton Pinto,1010361
Bill O'Hara,1009751
Clarence Garrett,1004544
Alfredo Martinez,1008151
Tris Speaker,1012309
Ken Rowe,1011256
Chris Martin,11847
Dan Woodman,1014229
Scott Mathieson,4771
Dan Naulty,1009464
Jim Tyng,1013253
Jimmy Ryan,1011341
Karl Best,1000925
Ryan Tepera,10291
Wily Peralta,7738
Vern Bickford,1000947
Eddie Files,1004042
Dan Daub,1003003
Dennis Kinney,1006946
Seth Morehead,1009158
John Connor,1002530
Ross Wolf,4534
Mike Misuraca,1008993
Al Orth,1009857
Doug Bair,1000439
Joe Kennedy,1217
Frank Rodriguez,1011106
Bryan Mitchell,11479
John Fick,1004022
Bob Spicer,1012337
Brandon McCarthy,4662
Rip Jordan,1006614
Mike Sirotka,1012015
George Pechiney,1010113
Rudy Kneisch,1007029
Adrian Houser,12718
Paul Thormodsgard,1013036
Chris Sampson,2651
Slim Emmerich,1003771
Adrian Zabala,1014401
Matt Karchner,1006697
Max Surkont,1012729
Bobby Castillo,1002057
Welcome Gaston,1004568
Bob Owchinko,1009914
Gabe Molina,1575
Ricky Trlicek,1013188
Sam Page,1009956
Emil Geiss,1004606
Al Lukens,1007827
Rudy Arroyo,1000329
Andrew Taylor,7896
Ben Wade,1013469
Pat Hentgen,145
Jesse Jefferson,1006380
Mark DiFelice,2468
Rip Wheeler,1013838
Thad Tillotson,1013069
Ramon Pena,1010151
Marc Kroon,1964
Herb Juul,1006658
Joe Crawford,1002743
Alan Koch,1007068
Ramon de los Santos,1003181
Warren Fitzgerald,1004117
Jerry Walker,1013523
Javier Lopez,1663
Matt Clement,271
Jorge Vasquez,2221
Al Leiter,883
Jon Rauch,1475
Art Goodwin,1004861
Steamboat Williams,1014038
Robbie Ross,6819
Ken Vining,1013431
Mauro Zarate,3621
Sean Runyan,1011305
Roy Wilson,1014103
Jake Peavy,1051
Scott Dunn,2634
Ryan Raburn,2218
John Taff,1012810
Anthony Slama,3064
John Ericks,1003809
Joe Battin,1000672
Tom Funk,1004408
Darryl Scott,1011673
Jeff Patterson,1010065
Al Osuna,1009888
Collin Balester,6883
Ramon Morel,1009162
Mike Dunne,1003570
Mike Brown,1001545
Julio Bonetti,1001162
Armando Reynoso,72
Mack Allison,1000169
Win Ballou,1000498
Cookie Cuccurullo,1002849
Sam Shaw,1011826
Charlie Hartman,1005453
Tony Armas Jr.,761
Gene Lambert,1007274
Bronswell Patrick,1010054
Randy Scarbery,1011497
John Hope,1006011
Nicholas Tropeano,12385
Ron Bryant,1001608
Ryan Tucker,1062
Sal Campfield,1001895
Pat Whitaker,1013847
Lee Pfund,1010269
Joe McClain,1008389
Skinny O'Neal,1009803
Fred Wenz,1013781
Lance Carter,1592
Scott Wiggins,1631
Shawn Barton,1000633
Paco Rodriguez,13398
Bobo Newsom,1009546
Ken Holtzman,1005989
Pedro Baez,5420
Ed Keas,1006732
Jeff Cirillo,1073
Joe Bowman,1001269
Jim Brower,313
Johnny Meador,1008704
Dan Bankhead,1000509
John Terry,1012928
John Peters,1010232
Bill Bailey,1000418
Bobby Kline,1007003
Garry Hill,1005819
Bill McCahan,1008355
Bud Messenger,1008801
Jhoulys Chacin,2608
Luis Severino,15890
Ray Kremer,1007156
Billy Loes,1007699
Denny Galehouse,1004443
Frank Baumann,1000683
Jim Hughes,1006156
Ken Hill,1005827
Jack Nabors,1009432
Shorty Desjardien,1003231
Gene Snyder,1012247
J. Fisher,1004075
Red Ehret,1003708
Jason Miller,3104
John Healy,1005547
Jose Mijares,4140
Robert Gibson,1004672
Bobby Cassevah,6950
Bob Blewett,1001072
Steve Farr,1003953
Bill Clarkson,1002265
Camilo Pascual,1010039
Tom Poholsky,1010412
Juan Eichelberger,1003711
Freddy Rodriguez,1011105
Erik Schullstrom,1011630
Steve Tolleson,4450
Jimmy Gobble,1791
Moe Savransky,1011474
Weldon Henley,1005652
Ed Henderson,1005631
Tony Ghelfi,1004653
Les Willis,1014018
Bugs Raymond,1010731
Walt Terrell,1012924
Todd Stottlemyre,75
Emil Frisk,1004366
Pat Daneker,1002964
Mel Parnell,1010017
Jim Lindsey,1007632
Pete Meegan,1008720
Humberto Sanchez,4303
Logan Easley,1003634
Mike Gallo,1759
Al Nipper,1009602
Bill Harris,1005398
Vern Olsen,1009790
George Hemming,1005620
Lee Griffeth,1005045
Hugo Klaerner,1006984
Bud Davis,1003039
Alan Hargesheimer,1005357
Dave Goltz,1004818
Brian Broderick,3773
Shairon Martis,6781
Grover Baichley,1000417
Dave Walsh,1013568
John Leister,1007500
Marshall Bridges,1001419
Red Ruffing,1011296
Gene McCann,1008362
Joe Vernon,1013415
George Earnshaw,1003633
Jason Roach,1740
Rod Beck,1730
Drew Rucinski,12499
Donovan Osborne,299
David McCarty,1462
Scott Service,1684
Lefty West,1013805
Bill Cristall,1002776
Mark Guthrie,876
Brooks Brown,5679
Wingo Anderson,1000246
Rick Waits,1013494
Bobby Witt,1014170
Jim Mosolf,1009247
Jason Motte,5861
Jack Harper,1005381
Frank Browning,1001517
Paul Fitzke,1004118
Carl Bouldin,1001235
Javier Martinez,1008172
Johnny Johnson,1006471
Matt Stites,12165
Lep Long,1007736
Bill Hubbell,1006122
Jim Mertz,1008795
Jerry Byrne,1001798
Johnny Hellweg,10065
Jesse Winters,1014146
R.J. Alvarez,13401
Steve Parris,1316
Greg Keagle,1006726
Jack Wisner,1014158
Dick Niehaus,1009580
Al Tedrow,1012902
George Derby,1003218
Ken Chase,1002164
Dave Gumpert,1005142
Tyler Duffey,13758
Matt Chico,6068
Amos Rusie,1011308
Kirby Yates,9073
Bob Wicker,1013916
Deunte Heath,7371
Bill Hopper,1006019
Henry Jones,1006561
Masao Kida,1800
Sid Fernandez,1004001
Bobby Munoz,1009326
Mike McQueen,1008680
Bill Otey,1009892
Adonis Terry,1012926
Juan Acevedo,458
Aaron Laffey,6248
Mark Acre,1000037
Steve Rosenberg,1011215
Grant Jackson,1006298
Matt Grace,11449
Mike Griffin,1005048
Bill Moore,1009091
Bill Duggleby,1003542
Nick Blackburn,4270
Rickey Keeton,1006759
Juan Pena,1010149
Cody Anderson,12799
Odrisamer Despaigne,16017
Marino Santana,1011439
Julio Teheran,6797
Hanson Horsey,1006032
Barney Wolfe,1014185
Jose Bautista,1000694
Joe Yeager,1014331
John Barthold,1000624
Cliff Young,1014367
George Brunet,1001590
Hal Gilson,1004738
Josh Spence,11260
Tom Gorman,1004885
Marc Pisciotta,1010369
Jim Duffalo,1003525
Wade Miller,568
Shad Williams,1014037
Vern Fear,1003964
Tommy Moore,1009129
Charley Suche,1012665
Anthony Ortega,6745
Barry Manuel,1008084
Mickey Hughes,1006160
Dennis Eckersley,1003660
Taijuan Walker,11836
Chad Bradford,904
John Gast,11133
Gene Nelson,1009501
Joe Gannon,1004481
Frank Devin,1003245
Kevin Olsen,533
Chick Stahl,1012381
Jose Pena,1010148
Floyd Speer,1012313
George Darrow,1002994
Mike Garman,1004539
Stephen Randolph,1655
Jimmy Myers,1009424
Al Baker,1000442
Art Mills,1008950
Snipe Hansen,1005330
Ron Flores,3152
Nick Maddox,1007950
Snipe Conley,1002508
Kyuji Fujikawa,14443
Paul Fittery,1004104
Christy Mathewson,1008235
Chick Fraser,1004305
Alan Johnson,917
Ralph McConnaughey,1008407
Mike Ekstrom,7488
Balvino Galvez,1004465
Britt Reames,794
Mel Stottlemyre,1012580
Jared Burton,8346
Foster Edwards,1003686
Scott Erickson,137
Jorge Julio,148
Jose Mercedes,396
Mike Magnante,929
Willie Eyre,2078
Jim Manning,1008067
Lefty George,1004621
Bob Groom,1005081
Miguel Fuentes,1004383
Bob Davidson,1003024
Keith Macwhorter,1007937
Chris Howard,1006073
Cy Alberts,1000103
Chad Orvella,5952
Ricky Bottalico,948
T.J. Mathews,567
Bob Kuzava,1007226
Molly Craft,1002719
Butch Wensloff,1013778
Jim Conway,1002555
Eddie Higgins,1005789
Chasen Shreve,10855
Darren Holmes,95
Frank Cimorelli,1002242
Bill Mack,1007913
Vic Willis,1014042
Ricardo Rincon,401
Daniel Descalso,8392
Henry Benn,1000848
Ed Mars,1008132
Harry Schaeffer,1011507
Angel Moreno,1009163
Frank Francisco,1933
Hack Schumann,1011647
Jim O'Rourke,1009839
Will Calihan,1001837
Mike Lee,1007462
Colin Rea,12317
Randall Delgado,5985
Jim Moroney,1009197
Logan Ondrusek,3677
Abraham Nunez,1420
Vicente Romo,1011177
John Hiller,1005817
Brian Maxcy,1008283
Bob Trice,1013183
Ben Tincup,1013073
Edgar McNabb,1008653
Steve Watkins,2029
Alfonso Pulido,1010566
Larry Dierker,1003288
Bob Milliken,1008943
Bob Garibaldi,1004535
Ray Blemker,1001069
Sterling Slaughter,1012061
Al McCauley,1008384
Bill Short,1011929
Pat Hynes,1006251
Ramon Manon,1008075
Simon Castro,9243
Bob Giallombardo,1004654
A.J. Murray,3422
Jack Lynch,1007864
Ross Ohlendorf,8268
Scott Ruffcorn,1011293
Bob Kelly,1006795
Carlos Martinez,3167
Ramon Ramirez,2899
Joe Wieland,6109
Mario Mendoza,1008760
George Moore,1009108
Ed Heusser,1005756
Paul Reuschel,1010851
Chris Clemons,1002342
Mickey Lolich,1007712
Barry Cort,1002646
Mudcat Grant,1004952
Jeff Innis,1006266
Todd Belitz,1000793
Tyler Wagner,13796
Johnny Rigney,1010961
Steve Geltz,8402
Addie Joss,1006630
Matthew Tracy,12240
Hardie Henderson,1005632
Barney Pelty,1010136
Jack Fee,1003966
Darrell Rasner,4770
Wally Burnette,1001700
Wilson Valdez,1863
Bruce Ruffin,1011294
Walt Miller,1008940
Bots Nekola,1009495
Steve Melter,1008753
Lefty Gomez,1004821
Jim Bronstad,1001469
Jesus Hernaiz,1005704
Chad Paronto,399
Ryan Buchter,9456
Bubba Harris,1005403
Frank Dasso,1003001
Dennis Saunders,1011460
Charlie Lea,1007423
Tom Thomas,1012995
Pete Daniels,1002975
Cliff Politte,967
Joe Harris,1005420
Tom Shearn,2040
Brad Arnsberg,1000323
Tony Jacobs,1006329
Ken Takahashi,5044
Kazuhisa Ishii,655
Steve Karsay,829
Silvio Martinez,1008196
Bob Blaylock,1001064
Edgar Olmos,10174
Nate Andrews,1000259
Ted Lyons,1007887
Warner Madrigal,6419
Jack Phillips,1010292
Garvin Alston,1000182
Tanyon Sturtze,1230
Danny Richardson,1010904
Doc White,1013864
Mike Draper,1003484
Billy Geer,1004595
Guido Knudson,12669
Alan Wirth,1014148
John Eubank,1003850
Cal Browning,1001501
Nick Altrock,1000191
Kit McKenna,1008592
Eric Hacker,8743
Jack Ryan,1011338
Joe Muich,1009287
Alex Beam,1000707
Jack Bushelman,1001751
Broadway Jones,1006532
Skip Schumaker,3704
Carl Lundgren,1007836
Steve Shields,1011892
Chris Bassitt,12304
Jim Faulkner,1003958
Turk Wendell,975
Robert Person,966
Jonny Venters,7175
Felipe Rivero,12076
Amos Booth,1001191
Lou Bruce,1001574
Jerry Fahr,1003901
Evan MacLane,5576
Steve Trout,1013197
Brian Wolfe,8515
Michael Bowden,4440
Mike Adams,1937
Mike Barlow,1000553
Tim Collins,3164
Brady Raggio,1750
Wynn Hawkins,1005515
Bob Lacey,1007232
Joel Carreno,2746
Chief Hogsett,1005930
Bill Tremel,1013175
Luther Roy,1011268
Charlie McCullough,1008434
Mike Crotta,9337
John Taber,1012804
Rich Hunter,1006206
Mike Moore,1009122
Paul Gibson,1004671
Johnny Ruffin,1011295
Tom Parsons,1010031
Charlie Perkins,1010192
Roy Johnson,1006497
Steve Toole,1013120
Bob Pettit,1010248
Bill Sampen,1011395
John Danks,6329
Bert Abbey,1000006
Brian Keyser,1006886
Joey Hamilton,328
Sean Lawrence,1007400
Jon Link,3894
Tommy John,1006515
Enrique Burgos,1001670
Joe Kelly,9761
Trevor Hoffman,1035
Brownie Foreman,1004228
Michael Gonzalez,1794
Roxie Lawson,1007406
Jason Jimenez,1506
Larry Burchart,1001659
Terry Fox,1004284
John Carden,1001936
Tim Burke,1001692
Sloppy Thurston,1013053
Jack Fanning,1003922
Saul Rivera,2027
Carlos Pascual,1010038
Bob Locker,1007688
Dennis Tankersley,1054
John Pyecha,1010580
Scott Sheldon,1011856
Scott Anderson,1000242
Derek Aucoin,1000360
Bill Bradley,1001304
Les Webber,1013709
Keith Creel,1002758
Mark Wiley,1013942
Eric Moody,1009080
Shelby Miller,10197
Don Newcombe,1009529
Johnny Antonelli,1000277
Lowell Palmer,1009974
Johnny Welch,1013756
Red Phillips,1010297
Shaun Marcum,6204
John Horan,1006023
Todd Redmond,9943
Jeff Peterek,1010230
Jack Enright,1003789
Connie Walsh,1013567
George Scott,1011681
Antonio Alfonseca,260
Cal Cooper,1002591
Ryan Bukvich,1531
Addison Reed,10586
Blaine Beatty,1000729
John Burrows,1001732
Francisco Barrios,1000603
Nate Adcock,3282
Casey Coleman,8270
Tex Shirley,1011914
Al Kellett,1006767
Christian Friedrich,7942
Bill Henderson,1005629
Diego Moreno,6238
Mike Fetters,988
Brad Pennington,1010159
Chris Withrow,7161
Flip Lafferty,1007249
Larry Milton,1008969
Calvin Maduro,151
Tom Candiotti,1001911
Rollie Stiles,1012535
Hector Maestri,1007960
Mark Dempsey,1003202
Mel Behney,1000783
Chuck Nieson,1009592
Jim Romano,1011164
Bill Banks,1000511
Dave Concepcion,1002494
Matt Lindstrom,4604
Bill French,1004335
Walter Clarkson,1002314
Tink Riviere,1011007
Sean Henn,2147
Charlie Ripple,1010982
Lum Harris,1005423
Billy McCool,1008409
Tony Castillo,1002069
Nig Lipscomb,1007647
Harry Ely,1003762
Shane Nance,1584
Gene Moriarity,1009189
Ken Kravec,1007147
Paul Foytack,1004287
Slim Harriss,1005431
John Lyston,1007891
Dustin Nippert,4426
Mike Kume,1007209
Sam Dailey,1002930
Andy Lapihuska,1007337
Bert Miller,1008869
Connor Robertson,7705
Matt DeSalvo,5439
Cesar Cabral,6741
Duke Shirey,1011909
Jon Leicester,2092
Tex Pruiett,1010553
Joe Albanese,1000101
Von McDaniel,1008443
Clay Van Alstyne,1013336
Logan Drake,1003479
Levale Speigner,5717
Jarrod Washburn,40
Dummy Leitner,1007504
Billy Gumbert,1005140
Lloyd Allen,1000152
Sam Zoldak,1014458
Henry Owens,3520
Ralph Hamner,1005287
Chip Lang,1007313
Dave Giusti,1004748
Duane Theiss,1012947
Zack Wheeler,10310
Matthew Buschmann,3832
Steve Connelly,1002519
Buddy Harris,1005404
Vern Geishert,1004605
Steamboat Struss,1012635
Oliver Perez,1514
Felix Rodriguez,1127
Porfi Altamirano,1000185
Daisy Davis,1003044
Pat Jarvis,1006363
Frank Biscan,1000986
Bob Bowman,1001266
Virgil Barnes,1000576
Wilcy Moore,1009132
Aaron Brooks,12272
Ramon Troncoso,4685
Dickey Pearce,1010100
Rick Bauer,125
Jeff Schwarz,1011658
Bob Kammeyer,1006682
Red Proctor,1010543
Dave Cheadle,1002170
Bill Stearns,1012444
Pat Mahomes,291
Ewald Pyle,1010582
Walker Cress,1002764
Monte Pearson,1010111
Gary Nolan,1009616
Ken Mackenzie,1007919
Jim Winford,1014128
Kiko Calero,1676
Jo-Jo Reyes,5559
Ernie Maun,1008276
Connie Marrero,1008126
Ralph Comstock,1002492
Dave Burba,1239
Jarrett Grube,7553
George Turbeville,1013220
Roger Craig,1002723
Rickey Clark,1002304
Tyler Yates,1527
Kevin King,1006933
Maury Newlin,1009538
Tony Watson,3132
Bill Fleming,1004144
Ed Bahr,1000415
Anthony Reyes,7105
Dave Wainhouse,1013492
Bill Pierro,1010336
Bucky Walters,1013583
Slim McGrew,1008547
Herm Malloy,1008028
Bob Myrick,1009430
Vic Sorrell,1012283
Skel Roach,1011016
Joba Chamberlain,2692
Andrew Bailey,1368
Willie Smith,1012217
Clarence Blethen,1001071
Mike Golden,1004805
Joe Vitelli,1013442
Ken Giles,12910
Andrew Werner,11783
Colin Ward,1013606
Ken Dayley,1003097
Justin Kaye,1083
Mike Nagy,1009439
Kevin Gross,1005088
Jack Scott,1011683
Lendy Castillo,11562
Zach McClellan,2965
Tom Fletcher,1004156
Glen Hobbie,1005868
Terry Cornutt,1002635
Butch Schmidt,1011577
Leon Cadore,1001811
Tony Madigan,1007952
Eddie Butler,13453
Curt Lyons,1007879
Evan Marshall,12297
Chuck Wolfe,1014187
Ray Culp,1002869
Bud Norris,9492
Jamie Walker,502
Emiliano Fruto,3106
Lefty Hayden,1005522
John Cassidy,1002052
Randy Tate,1012838
Henry Gruber,1005106
Carl Hubbell,1006123
Gene Wright,1014278
George Lowe,1007789
Royce Lint,1007640
Red Anderson,1000239
Phil Niekro,1009583
Mike Duvall,1003603
Tom Dolan,1003364
Les German,1004636
Joey Nation,1009462
Joe Yingling,1014347
Steve Shea,1011842
Rick Cerone,1002105
Rick Rhoden,1010887
Tom Timmermann,1013071
Denny Mack,1007915
Charlie Chech,1002171
George McQuillan,1008682
Wes Curry,1002897
Oswaldo Mairena,528
Randy Johnson,60
Edgar Ramos,1010678
Jake Seymour,1011778
Fred Blank,1001048
Bill Ferrazzi,1004004
Lou Vedder,1013392
Osvaldo Fernandez,1004000
Bob Adams,1000043
Nino Espinosa,1003830
Ray Brown,1001556
Cloyd Boyer,1001281
Sherman Corbett,1002611
Kevin Morton,1009234
Carlos Torres,7624
Bob Apodaca,1000279
Nick Adenhart,6879
Bob Scanlan,1011489
Bobby Thigpen,1012958
Jeremy Hellickson,4371
Matt Reynolds,8887
Scott Karl,1006703
Tim Christman,1002224
Scott Carroll,888
Aaron Harang,1451
Asher Wojciechowski,10836
Mike Hartley,1005451
Jamie Brewington,1001411
Ed Poole,1010433
Sam Mayer,1008298
Dave Campbell,1001877
Pug Cavet,1002095
Ron Herbel,1005685
Larry Cheney,1002176
Ron Willis,1014036
Mike Jackson,1006306
Dick Wantz,1013600
Josh Fields,5070
Brian Edmondson,1003677
Clayton Lambert,1007273
Walt Lanfranconi,1007312
Mike Wood,1806
Michael Pineda,5372
Wayne Edwards,1003694
Scott Bailes,1000430
Cyclone Miller,1008882
Pat Strange,896
Matt Boyd,15440
Bobby LaFromboise,7758
Shawn Holman,1005973
Daniel Davidson,5869
Drew Butera,3411
Matt Capps,4788
Brandon Webb,1692
Cy Bowen,1001247
Rafael Novoa,1009654
Blake Hawksworth,8963
Frank Barron,1000609
Ross Gload,1538
Walter Holke,1005946
Hack Eibel,1003710
Troy Brohawn,1110
Aaron Looper,1788
Jeff Cornell,1002632
Jamey Wright,715
Mike McClendon,9587
Juan Oviedo,2886
Frank LaCorte,1007239
Charlie Gassaway,1004562
Sheriff Blake,1001038
John Hibbard,1005765
Tom McCreery,1008431
Paul Wilson,1234
Frank Wills,1014051
Charlie Bell,1000800
Jeff Ridgway,2819
Carlos Maldonado,1008016
George Wright,1014277
Dick Luebke,1007820
Jim Umbarger,1013276
Earl Jones,1006553
Ralph Miller,1008925
Bob Emslie,1003772
Nick Masset,7267
Bill Lattimore,1007378
Jeff Newman,1009543
Pat Rapp,1010700
Tony Brizzolara,1001452
Uel Eubanks,1003851
Tom Zachary,1014405
Julio Moreno,1009165
Babe Ruth,1011327
Scott Oberg,13911
Al Epperly,1003797
Steve Barber,1000531
Don Erickson,1003805
John Parrish,160
Ed Daily,1002933
Kenny Robinson,1011074
Will Ohman,296
Ryan Braun,5648
Mike Kircher,1006965
Pop-Boy Smith,1012194
Bill Kalfass,1006677
Milo Lockwood,1007695
Bob Feller,1003975
Paul Schreiber,1011613
Mike Maroth,1508
Charlie Bastian,1000649
Will Sawyer,1011478
Joe Savery,2835
Charlie Butler,1001774
Mike Davey,1003020
Scott Forster,1004235
Justin Wilson,4301
Gus Keriazakos,1006861
Bill Ford,1004214
Tom Tuckey,1013214
Doug Henry,1005668
Bill Champion,1002127
Red Swanson,1012762
Kevin Hickey,1005771
Drew Storen,6983
John Tener,1012912
Otis Stocksdale,1012552
Eddie Kunz,2862
John Michaels,1008839
Jesse Whiting,1013901
Pete Hamm,1005284
Mike Oquist,1009828
Seth Etherton,322
Carlos Rosa,8529
Ed Zmich,1014457
Jimmy Serrano,2491
Leo Townsend,1013147
Walt Schulz,1011644
Rex Smith,1012196
Scott Terry,1012930
John Callahan,1001844
Joe Nathan,1122
Ben Stephens,1012486
Steve Barr,1000613
Tex Hughson,1006169
Jeff Hartsock,1005462
Johnny Niggeling,1009596
Rick Reuschel,1010852
Joey Devine,9862
Leo Marentette,1008104
Jess Todd,3805
Andrew Faulkner,12982
Al Bauer,1000678
Tom Long,1007741
Bill Campbell,1001874
Bert Brenner,1001388
Scott Diamond,5089
Bob Porterfield,1010445
Manny Seoane,1011749
Jerad Eickhoff,12664
Todd Zeile,457
Bill Steen,1012454
Atahualpa Severino,5332
Dick Koecher,1007071
Victor Alvarez,1559
Jayson Durocher,1497
Gordon Jones,1006558
Tom Niedenfuer,1009578
Jack Brittin,1001449
Adam Pettyjohn,489
Jeff Twitty,1013245
Kirk Dressendorfer,1003493
Al Lachowicz,1007236
Jay Hook,1005999
Blake Treinen,12572
Allan Simpson,1864
Kevin Saucier,1011457
Steve Burke,1001691
Harry Boyles,1001287
Les McCrabb,1008426
Tim Dillard,5518
Sheldon Jones,1006591
John Strike,1012620
Mike Jerzembeck,1006401
Jim Beckman,1000756
C.J. Nitkowski,570
Bob Darnell,1002990
Giovanni Carrara,643
Jake Volz,1013450
Luke Gregerson,4090
Reggie Patterson,1010070
Darcy Fast,1003955
Jerry Janeski,1006356
Matt Franco,1499
Pat Scantlebury,1011495
John Grimes,1005063
Mike Mendoza,1008762
Lefty Wolf,1014196
Al Papai,1009981
Geraldo Guzman,1005159
Bob Keating,1006733
Pat McManus,1008638
Hod Eller,1003729
Phil Morrison,1009223
Stan Rees,1010779
Alex McColl,1008404
Cal Eldred,1653
Brian Holman,1005969
Carl Spongberg,1012350
Luis Andujar,1000267
Allen Levrault,925
Frank Wurm,1014301
Matt West,7980
Orlie Weaver,1013703
Walt Craddock,1002716
Hal Haid,1005206
Carl Sadler,1568
Tug McGraw,1008545
Dick Ward,1013608
Derek Wallace,1013544
Bob Gilks,1004707
Tom Martin,1219
Hansel Izquierdo,522
Buck Ross,1011224
Rich Hinton,1005854
Chris Knapp,1007026
Carlos Crawford,1002737
Oswaldo Peraza,1010176
Tim Wallach,1013554
Boots Poffenberger,1010410
Fritz Clausen,1002324
Arlie Pond,1010430
Bernie Henderson,1005628
Bill Brady,1001322
Lou Pote,30
Clay Roe,1011119
Rick Matula,1008268
Bob Giggie,1004682
John Poloni,1010426
Walter Ockey,1009706
Wayne Schurr,1011651
John Kiley,1006898
Barry Zito,944
Paul Carpenter,1001981
Jim Colborn,1002409
Ed Knouff,1007055
Dennis Dove,6240
Manny Banuelos,5365
Earl Moore,1009103
Ryan Madson,1852
Jordan Tata,5999
Mark Petkovsek,1010242
Fred Burchell,1001658
Frank Miller,1008897
Dave Drew,1003497
Josh Hall,1784
Hector Wagner,1013484
Ducky Holmes,1005976
Earl Mattingly,1008262
Flame Delhi,1003173
Craig Eaton,1003649
Charles Witherow,1014164
Keith Comstock,1002491
